condition	 subNum	 trialNo	 fixNo	 xFix	 yFix	 targSide	 easySide	 accuracy	 RT
tex	 10	 6	 12	 1105	 591	 easy	 left	 0	 5.001
tex	 10	 6	 13	 1256	 401	 easy	 left	 0	 5.001
tex	 10	 6	 14	 569	 383	 easy	 left	 0	 5.001
tex	 10	 6	 15	 1246	 252	 easy	 left	 0	 5.001
tex	 10	 6	 16	 769	 361	 easy	 left	 0	 5.001
tex	 10	 6	 17	 1263	 287	 easy	 left	 0	 5.001
tex	 10	 6	 18	 471	 383	 easy	 left	 0	 5.001
tex	 10	 6	 19	 476	 239	 easy	 left	 0	 5.001
tex	 10	 6	 20	 1171	 292	 easy	 left	 0	 5.001
tex	 10	 6	 21	 770	 503	 easy	 left	 0	 5.001
tex	 10	 7	 1	 947	 504	 easy	 left	 0	 5.001
tex	 10	 7	 2	 759	 444	 easy	 left	 0	 5.001
tex	 10	 7	 3	 480	 219	 easy	 left	 0	 5.001
tex	 10	 7	 4	 533	 247	 easy	 left	 0	 5.001
tex	 10	 7	 5	 1123	 325	 easy	 left	 0	 5.001
tex	 10	 7	 6	 1083	 583	 easy	 left	 0	 5.001
tex	 10	 7	 7	 986	 662	 easy	 left	 0	 5.001
tex	 10	 7	 8	 1155	 632	 easy	 left	 0	 5.001
tex	 10	 7	 9	 1276	 639	 easy	 left	 0	 5.001
tex	 10	 7	 10	 1350	 735	 easy	 left	 0	 5.001
tex	 10	 7	 11	 539	 851	 easy	 left	 0	 5.001
tex	 10	 7	 12	 729	 828	 easy	 left	 0	 5.001
tex	 10	 7	 13	 573	 611	 easy	 left	 0	 5.001
tex	 10	 7	 14	 1197	 709	 easy	 left	 0	 5.001
tex	 10	 7	 15	 1344	 735	 easy	 left	 0	 5.001
tex	 10	 7	 16	 966	 446	 easy	 left	 0	 5.001
tex	 10	 7	 17	 886	 477	 easy	 left	 0	 5.001
tex	 10	 7	 18	 1076	 391	 easy	 left	 0	 5.001
tex	 10	 7	 19	 928	 537	 easy	 left	 0	 5.001
tex	 10	 7	 20	 1045	 545	 easy	 left	 0	 5.001
tex	 10	 7	 21	 910	 515	 easy	 left	 0	 5.001
tex	 10	 8	 1	 937	 508	 easy	 left	 0	 5.001
tex	 10	 8	 2	 537	 431	 easy	 left	 0	 5.001
tex	 10	 8	 3	 1175	 431	 easy	 left	 0	 5.001
tex	 10	 8	 4	 1343	 602	 easy	 left	 0	 5.001
tex	 10	 8	 5	 1115	 628	 easy	 left	 0	 5.001
tex	 10	 8	 6	 554	 778	 easy	 left	 0	 5.001
tex	 10	 8	 7	 447	 884	 easy	 left	 0	 5.001
tex	 10	 8	 8	 1184	 886	 easy	 left	 0	 5.001
tex	 10	 8	 9	 1263	 676	 easy	 left	 0	 5.001
tex	 10	 8	 10	 929	 490	 easy	 left	 0	 5.001
tex	 10	 8	 11	 564	 436	 easy	 left	 0	 5.001
tex	 10	 8	 12	 810	 538	 easy	 left	 0	 5.001
tex	 10	 8	 13	 702	 921	 easy	 left	 0	 5.001
tex	 10	 8	 14	 1185	 929	 easy	 left	 0	 5.001
tex	 10	 8	 15	 1043	 551	 easy	 left	 0	 5.001
tex	 10	 8	 16	 885	 393	 easy	 left	 0	 5.001
tex	 10	 8	 17	 1020	 397	 easy	 left	 0	 5.001
tex	 10	 8	 18	 911	 573	 easy	 left	 0	 5.001
tex	 10	 8	 19	 1082	 572	 easy	 left	 0	 5.001
tex	 10	 9	 1	 941	 545	 easy	 left	 0	 5.001
tex	 10	 9	 2	 694	 406	 easy	 left	 0	 5.001
tex	 10	 9	 3	 1052	 376	 easy	 left	 0	 5.001
tex	 10	 9	 4	 1315	 338	 easy	 left	 0	 5.001
tex	 10	 9	 5	 508	 421	 easy	 left	 0	 5.001
tex	 10	 9	 6	 304	 674	 easy	 left	 0	 5.001
tex	 10	 9	 7	 958	 596	 easy	 left	 0	 5.001
tex	 10	 9	 8	 1287	 625	 easy	 left	 0	 5.001
tex	 10	 9	 9	 1225	 594	 easy	 left	 0	 5.001
tex	 10	 9	 10	 1244	 576	 easy	 left	 0	 5.001
tex	 10	 9	 11	 1179	 531	 easy	 left	 0	 5.001
tex	 10	 9	 12	 1225	 633	 easy	 left	 0	 5.001
tex	 10	 9	 13	 1300	 927	 easy	 left	 0	 5.001
tex	 10	 9	 14	 1074	 872	 easy	 left	 0	 5.001
tex	 10	 9	 15	 510	 881	 easy	 left	 0	 5.001
tex	 10	 9	 16	 612	 888	 easy	 left	 0	 5.001
tex	 10	 9	 17	 958	 693	 easy	 left	 0	 5.001
tex	 10	 9	 18	 984	 390	 easy	 left	 0	 5.001
tex	 10	 9	 19	 932	 254	 easy	 left	 0	 5.001
tex	 10	 9	 20	 544	 293	 easy	 left	 0	 5.001
tex	 10	 9	 21	 548	 759	 easy	 left	 0	 5.001
tex	 10	 9	 22	 1117	 875	 easy	 left	 0	 5.001
tex	 10	 10	 1	 920	 636	 easy	 left	 0	 5.001
tex	 10	 10	 2	 959	 554	 easy	 left	 0	 5.001
tex	 10	 10	 3	 1295	 518	 easy	 left	 0	 5.001
tex	 10	 10	 4	 803	 362	 easy	 left	 0	 5.001
tex	 10	 10	 5	 1052	 366	 easy	 left	 0	 5.001
tex	 10	 10	 6	 686	 591	 easy	 left	 0	 5.001
tex	 10	 10	 7	 900	 458	 easy	 left	 0	 5.001
tex	 10	 10	 8	 1097	 532	 easy	 left	 0	 5.001
tex	 10	 10	 9	 1158	 706	 easy	 left	 0	 5.001
tex	 10	 10	 10	 918	 663	 easy	 left	 0	 5.001
tex	 10	 10	 11	 1004	 418	 easy	 left	 0	 5.001
tex	 10	 10	 12	 1036	 580	 easy	 left	 0	 5.001
tex	 10	 10	 13	 534	 768	 easy	 left	 0	 5.001
tex	 10	 10	 14	 851	 366	 easy	 left	 0	 5.001
tex	 10	 10	 15	 1196	 279	 easy	 left	 0	 5.001
tex	 10	 10	 16	 1120	 503	 easy	 left	 0	 5.001
tex	 10	 10	 17	 935	 569	 easy	 left	 0	 5.001
tex	 10	 10	 18	 594	 755	 easy	 left	 0	 5.001
tex	 10	 10	 19	 1067	 596	 easy	 left	 0	 5.001
tex	 10	 11	 1	 972	 534	 undef	 left	 0	 6.254
tex	 10	 11	 2	 782	 413	 undef	 left	 0	 6.254
tex	 10	 11	 3	 1044	 484	 undef	 left	 0	 6.254
tex	 10	 11	 4	 958	 361	 undef	 left	 0	 6.254
tex	 10	 11	 5	 435	 232	 undef	 left	 0	 6.254
tex	 10	 11	 6	 1029	 693	 undef	 left	 0	 6.254
tex	 10	 11	 7	 1143	 733	 undef	 left	 0	 6.254
tex	 10	 11	 8	 1340	 867	 undef	 left	 0	 6.254
tex	 10	 11	 9	 1065	 386	 undef	 left	 0	 6.254
tex	 10	 11	 10	 1075	 566	 undef	 left	 0	 6.254
tex	 10	 11	 11	 1112	 686	 undef	 left	 0	 6.254
tex	 10	 11	 12	 1179	 749	 undef	 left	 0	 6.254
tex	 10	 11	 13	 1111	 606	 undef	 left	 0	 6.254
tex	 10	 11	 14	 1159	 739	 undef	 left	 0	 6.254
tex	 10	 11	 15	 1171	 782	 undef	 left	 0	 6.254
tex	 10	 11	 16	 1023	 852	 undef	 left	 0	 6.254
tex	 10	 11	 17	 1136	 770	 undef	 left	 0	 6.254
tex	 10	 11	 18	 1170	 773	 undef	 left	 0	 6.254
tex	 10	 11	 19	 807	 438	 undef	 left	 0	 6.254
tex	 10	 11	 20	 992	 559	 undef	 left	 0	 6.254
tex	 10	 11	 21	 1164	 743	 undef	 left	 0	 6.254
tex	 10	 12	 1	 967	 539	 undef	 left	 1	 1.534
tex	 10	 12	 2	 952	 549	 undef	 left	 1	 1.534
tex	 10	 12	 3	 1169	 812	 undef	 left	 1	 1.534
tex	 10	 12	 4	 1311	 680	 undef	 left	 1	 1.534
tex	 10	 12	 5	 1328	 806	 undef	 left	 1	 1.534
tex	 10	 12	 6	 1351	 827	 undef	 left	 1	 1.534
tex	 10	 13	 1	 978	 586	 undef	 left	 1	 2.326
tex	 10	 13	 2	 1139	 521	 undef	 left	 1	 2.326
tex	 10	 13	 3	 1289	 774	 undef	 left	 1	 2.326
tex	 10	 13	 4	 1386	 833	 undef	 left	 1	 2.326
tex	 10	 13	 5	 1085	 735	 undef	 left	 1	 2.326
tex	 10	 13	 6	 1263	 655	 undef	 left	 1	 2.326
tex	 10	 13	 7	 1291	 516	 undef	 left	 1	 2.326
tex	 10	 13	 8	 1211	 565	 undef	 left	 1	 2.326
tex	 10	 13	 9	 599	 434	 undef	 left	 1	 2.326
tex	 10	 13	 10	 797	 352	 undef	 left	 1	 2.326
tex	 10	 13	 11	 1221	 302	 undef	 left	 1	 2.326
tex	 10	 14	 1	 947	 539	 undef	 left	 1	 2.467
tex	 10	 14	 2	 1175	 597	 undef	 left	 1	 2.467
tex	 10	 14	 3	 1361	 854	 undef	 left	 1	 2.467
tex	 10	 14	 4	 1292	 708	 undef	 left	 1	 2.467
tex	 10	 14	 5	 1231	 381	 undef	 left	 1	 2.467
tex	 10	 14	 6	 684	 369	 undef	 left	 1	 2.467
tex	 10	 14	 7	 544	 528	 undef	 left	 1	 2.467
tex	 10	 14	 8	 594	 804	 undef	 left	 1	 2.467
tex	 10	 14	 9	 816	 803	 undef	 left	 1	 2.467
tex	 10	 14	 10	 625	 264	 undef	 left	 1	 2.467
tex	 10	 15	 1	 925	 557	 undef	 left	 1	 2.228
tex	 10	 15	 2	 944	 552	 undef	 left	 1	 2.228
tex	 10	 15	 3	 1112	 551	 undef	 left	 1	 2.228
tex	 10	 15	 4	 1270	 631	 undef	 left	 1	 2.228
tex	 10	 15	 5	 1251	 768	 undef	 left	 1	 2.228
tex	 10	 15	 6	 1308	 809	 undef	 left	 1	 2.228
tex	 10	 15	 7	 1139	 768	 undef	 left	 1	 2.228
tex	 10	 15	 8	 1258	 385	 undef	 left	 1	 2.228
tex	 10	 15	 9	 1339	 431	 undef	 left	 1	 2.228
tex	 10	 15	 10	 1352	 363	 undef	 left	 1	 2.228
tex	 10	 16	 1	 949	 559	 undef	 left	 0	 1.377
tex	 10	 16	 2	 884	 444	 undef	 left	 0	 1.377
tex	 10	 16	 3	 1235	 444	 undef	 left	 0	 1.377
tex	 10	 16	 4	 850	 435	 undef	 left	 0	 1.377
tex	 10	 16	 5	 797	 457	 undef	 left	 0	 1.377
tex	 10	 16	 6	 832	 450	 undef	 left	 0	 1.377
tex	 10	 17	 1	 952	 562	 hard	 right	 1	 8.126
tex	 10	 17	 2	 883	 468	 hard	 right	 1	 8.126
tex	 10	 17	 3	 1094	 497	 hard	 right	 1	 8.126
tex	 10	 17	 4	 1217	 682	 hard	 right	 1	 8.126
tex	 10	 17	 5	 612	 581	 hard	 right	 1	 8.126
tex	 10	 17	 6	 588	 430	 hard	 right	 1	 8.126
tex	 10	 17	 7	 566	 423	 hard	 right	 1	 8.126
tex	 10	 17	 8	 620	 496	 hard	 right	 1	 8.126
tex	 10	 17	 9	 586	 418	 hard	 right	 1	 8.126
tex	 10	 17	 10	 598	 433	 hard	 right	 1	 8.126
tex	 10	 17	 11	 824	 651	 hard	 right	 1	 8.126
tex	 10	 17	 12	 680	 628	 hard	 right	 1	 8.126
tex	 10	 17	 13	 1060	 690	 hard	 right	 1	 8.126
tex	 10	 17	 14	 615	 463	 hard	 right	 1	 8.126
tex	 10	 17	 15	 771	 502	 hard	 right	 1	 8.126
tex	 10	 17	 16	 594	 438	 hard	 right	 1	 8.126
tex	 10	 17	 17	 620	 445	 hard	 right	 1	 8.126
tex	 10	 17	 18	 988	 650	 hard	 right	 1	 8.126
tex	 10	 17	 19	 1366	 734	 hard	 right	 1	 8.126
tex	 10	 17	 20	 707	 494	 hard	 right	 1	 8.126
tex	 10	 17	 21	 609	 455	 hard	 right	 1	 8.126
tex	 10	 18	 1	 942	 551	 hard	 right	 0	 3.826
tex	 10	 18	 2	 897	 451	 hard	 right	 0	 3.826
tex	 10	 18	 3	 737	 397	 hard	 right	 0	 3.826
tex	 10	 18	 4	 918	 595	 hard	 right	 0	 3.826
tex	 10	 18	 5	 783	 386	 hard	 right	 0	 3.826
tex	 10	 18	 6	 749	 445	 hard	 right	 0	 3.826
tex	 10	 18	 7	 1111	 629	 hard	 right	 0	 3.826
tex	 10	 18	 8	 1315	 712	 hard	 right	 0	 3.826
tex	 10	 19	 1	 958	 573	 easy	 right	 1	 6.685
tex	 10	 19	 2	 944	 531	 easy	 right	 1	 6.685
tex	 10	 19	 3	 1218	 330	 easy	 right	 1	 6.685
tex	 10	 19	 4	 1067	 242	 easy	 right	 1	 6.685
tex	 10	 19	 5	 1208	 325	 easy	 right	 1	 6.685
tex	 10	 19	 6	 1420	 723	 easy	 right	 1	 6.685
tex	 10	 19	 7	 1245	 336	 easy	 right	 1	 6.685
tex	 10	 19	 8	 709	 364	 easy	 right	 1	 6.685
tex	 10	 19	 9	 1247	 353	 easy	 right	 1	 6.685
tex	 10	 19	 10	 860	 322	 easy	 right	 1	 6.685
tex	 10	 19	 11	 1243	 306	 easy	 right	 1	 6.685
tex	 10	 19	 12	 1188	 314	 easy	 right	 1	 6.685
tex	 10	 19	 13	 1221	 317	 easy	 right	 1	 6.685
tex	 10	 19	 14	 938	 315	 easy	 right	 1	 6.685
tex	 10	 19	 15	 1246	 314	 easy	 right	 1	 6.685
tex	 10	 19	 16	 1217	 310	 easy	 right	 1	 6.685
tex	 10	 19	 17	 638	 338	 easy	 right	 1	 6.685
tex	 10	 19	 18	 1203	 308	 easy	 right	 1	 6.685
tex	 10	 19	 19	 1234	 299	 easy	 right	 1	 6.685
tex	 10	 19	 20	 1147	 313	 easy	 right	 1	 6.685
tex	 10	 20	 1	 943	 540	 hard	 right	 0	 1.277
tex	 10	 20	 2	 804	 448	 hard	 right	 0	 1.277
tex	 10	 20	 3	 1072	 604	 hard	 right	 0	 1.277
tex	 10	 20	 4	 1192	 517	 hard	 right	 0	 1.277
tex	 10	 20	 5	 687	 512	 hard	 right	 0	 1.277
tex	 10	 20	 6	 802	 510	 hard	 right	 0	 1.277
tex	 10	 21	 1	 936	 559	 hard	 right	 0	 1.942
tex	 10	 21	 2	 862	 474	 hard	 right	 0	 1.942
tex	 10	 21	 3	 1102	 590	 hard	 right	 0	 1.942
tex	 10	 21	 4	 1072	 522	 hard	 right	 0	 1.942
tex	 10	 21	 5	 613	 446	 hard	 right	 0	 1.942
tex	 10	 21	 6	 678	 623	 hard	 right	 0	 1.942
tex	 10	 21	 7	 1246	 825	 hard	 right	 0	 1.942
tex	 10	 21	 8	 1143	 474	 hard	 right	 0	 1.942
tex	 10	 22	 1	 956	 542	 easy	 left	 1	 1.210
tex	 10	 22	 2	 896	 591	 easy	 left	 1	 1.210
tex	 10	 22	 3	 881	 620	 easy	 left	 1	 1.210
tex	 10	 22	 4	 979	 624	 easy	 left	 1	 1.210
tex	 10	 22	 5	 892	 618	 easy	 left	 1	 1.210
tex	 10	 23	 1	 952	 543	 hard	 left	 1	 2.161
tex	 10	 23	 2	 965	 567	 hard	 left	 1	 2.161
tex	 10	 23	 3	 872	 518	 hard	 left	 1	 2.161
tex	 10	 23	 4	 757	 331	 hard	 left	 1	 2.161
tex	 10	 23	 5	 716	 319	 hard	 left	 1	 2.161
tex	 10	 23	 6	 1237	 771	 hard	 left	 1	 2.161
tex	 10	 23	 7	 1297	 595	 hard	 left	 1	 2.161
tex	 10	 23	 8	 956	 631	 hard	 left	 1	 2.161
tex	 10	 23	 9	 1409	 406	 hard	 left	 1	 2.161
tex	 10	 23	 10	 1297	 579	 hard	 left	 1	 2.161
tex	 10	 24	 1	 961	 549	 easy	 left	 1	 0.855
tex	 10	 24	 2	 937	 538	 easy	 left	 1	 0.855
tex	 10	 24	 3	 581	 390	 easy	 left	 1	 0.855
tex	 10	 24	 4	 1023	 476	 easy	 left	 1	 0.855
tex	 10	 24	 5	 507	 349	 easy	 left	 1	 0.855
tex	 10	 25	 1	 962	 544	 easy	 right	 1	 1.402
tex	 10	 25	 2	 698	 311	 easy	 right	 1	 1.402
tex	 10	 25	 3	 1197	 608	 easy	 right	 1	 1.402
tex	 10	 25	 4	 1285	 813	 easy	 right	 1	 1.402
tex	 10	 25	 5	 813	 627	 easy	 right	 1	 1.402
tex	 10	 25	 6	 856	 575	 easy	 right	 1	 1.402
tex	 10	 26	 1	 973	 552	 hard	 left	 1	 0.640
tex	 10	 26	 2	 1029	 497	 hard	 left	 1	 0.640
tex	 10	 26	 3	 1064	 585	 hard	 left	 1	 0.640
tex	 10	 26	 4	 1041	 596	 hard	 left	 1	 0.640
tex	 10	 27	 1	 980	 588	 easy	 right	 1	 3.448
tex	 10	 27	 2	 885	 529	 easy	 right	 1	 3.448
tex	 10	 27	 3	 1161	 581	 easy	 right	 1	 3.448
tex	 10	 27	 4	 931	 807	 easy	 right	 1	 3.448
tex	 10	 27	 5	 733	 361	 easy	 right	 1	 3.448
tex	 10	 27	 6	 1287	 396	 easy	 right	 1	 3.448
tex	 10	 27	 7	 1129	 629	 easy	 right	 1	 3.448
tex	 10	 27	 8	 470	 525	 easy	 right	 1	 3.448
tex	 10	 27	 9	 869	 417	 easy	 right	 1	 3.448
tex	 10	 27	 10	 1195	 513	 easy	 right	 1	 3.448
tex	 10	 27	 11	 670	 563	 easy	 right	 1	 3.448
tex	 10	 27	 12	 1165	 662	 easy	 right	 1	 3.448
tex	 10	 27	 13	 1101	 654	 easy	 right	 1	 3.448
tex	 10	 27	 14	 812	 470	 easy	 right	 1	 3.448
tex	 10	 28	 1	 965	 559	 hard	 left	 1	 1.128
tex	 10	 28	 2	 925	 507	 hard	 left	 1	 1.128
tex	 10	 28	 3	 981	 507	 hard	 left	 1	 1.128
tex	 10	 28	 4	 1323	 498	 hard	 left	 1	 1.128
tex	 10	 28	 5	 1378	 486	 hard	 left	 1	 1.128
tex	 10	 28	 6	 1305	 439	 hard	 left	 1	 1.128
tex	 10	 29	 1	 971	 572	 hard	 left	 1	 1.068
tex	 10	 29	 2	 946	 544	 hard	 left	 1	 1.068
tex	 10	 29	 3	 1238	 505	 hard	 left	 1	 1.068
tex	 10	 29	 4	 773	 553	 hard	 left	 1	 1.068
tex	 10	 30	 1	 954	 580	 easy	 right	 1	 0.744
tex	 10	 30	 2	 1019	 567	 easy	 right	 1	 0.744
tex	 10	 30	 3	 880	 512	 easy	 right	 1	 0.744
tex	 10	 31	 1	 973	 556	 easy	 left	 1	 2.325
tex	 10	 31	 2	 939	 538	 easy	 left	 1	 2.325
tex	 10	 31	 3	 1061	 569	 easy	 left	 1	 2.325
tex	 10	 31	 4	 1341	 660	 easy	 left	 1	 2.325
tex	 10	 31	 5	 895	 461	 easy	 left	 1	 2.325
tex	 10	 31	 6	 654	 434	 easy	 left	 1	 2.325
tex	 10	 31	 7	 1116	 528	 easy	 left	 1	 2.325
tex	 10	 32	 1	 951	 553	 hard	 right	 1	 2.355
tex	 10	 32	 2	 1232	 579	 hard	 right	 1	 2.355
tex	 10	 32	 3	 799	 458	 hard	 right	 1	 2.355
tex	 10	 32	 4	 938	 600	 hard	 right	 1	 2.355
tex	 10	 32	 5	 980	 610	 hard	 right	 1	 2.355
tex	 10	 32	 6	 1232	 762	 hard	 right	 1	 2.355
tex	 10	 32	 7	 763	 364	 hard	 right	 1	 2.355
tex	 10	 32	 8	 583	 684	 hard	 right	 1	 2.355
tex	 10	 32	 9	 574	 558	 hard	 right	 1	 2.355
tex	 10	 32	 10	 647	 643	 hard	 right	 1	 2.355
tex	 10	 33	 1	 880	 570	 hard	 left	 1	 1.948
tex	 10	 33	 2	 977	 557	 hard	 left	 1	 1.948
tex	 10	 33	 3	 1149	 519	 hard	 left	 1	 1.948
tex	 10	 33	 4	 1297	 712	 hard	 left	 1	 1.948
tex	 10	 33	 5	 701	 351	 hard	 left	 1	 1.948
tex	 10	 33	 6	 674	 801	 hard	 left	 1	 1.948
tex	 10	 33	 7	 1127	 726	 hard	 left	 1	 1.948
tex	 10	 33	 8	 1137	 528	 hard	 left	 1	 1.948
tex	 10	 34	 1	 944	 547	 hard	 right	 1	 2.703
tex	 10	 34	 2	 1096	 568	 hard	 right	 1	 2.703
tex	 10	 34	 3	 726	 527	 hard	 right	 1	 2.703
tex	 10	 34	 4	 865	 467	 hard	 right	 1	 2.703
tex	 10	 34	 5	 490	 337	 hard	 right	 1	 2.703
tex	 10	 34	 6	 1206	 732	 hard	 right	 1	 2.703
tex	 10	 34	 7	 838	 736	 hard	 right	 1	 2.703
tex	 10	 34	 8	 1284	 743	 hard	 right	 1	 2.703
tex	 10	 34	 9	 862	 460	 hard	 right	 1	 2.703
tex	 10	 34	 10	 725	 539	 hard	 right	 1	 2.703
tex	 10	 35	 1	 879	 530	 hard	 right	 1	 2.723
tex	 10	 35	 2	 928	 536	 hard	 right	 1	 2.723
tex	 10	 35	 3	 1084	 547	 hard	 right	 1	 2.723
tex	 10	 35	 4	 1280	 629	 hard	 right	 1	 2.723
tex	 10	 35	 5	 1278	 587	 hard	 right	 1	 2.723
tex	 10	 35	 6	 586	 464	 hard	 right	 1	 2.723
tex	 10	 35	 7	 709	 368	 hard	 right	 1	 2.723
tex	 10	 35	 8	 825	 470	 hard	 right	 1	 2.723
tex	 10	 35	 9	 1114	 685	 hard	 right	 1	 2.723
tex	 10	 35	 10	 1101	 580	 hard	 right	 1	 2.723
tex	 10	 35	 11	 853	 441	 hard	 right	 1	 2.723
tex	 10	 36	 1	 939	 543	 hard	 right	 1	 1.057
tex	 10	 36	 2	 870	 536	 hard	 right	 1	 1.057
tex	 10	 36	 3	 1062	 532	 hard	 right	 1	 1.057
tex	 10	 36	 4	 1241	 661	 hard	 right	 1	 1.057
tex	 10	 36	 5	 654	 464	 hard	 right	 1	 1.057
tex	 10	 36	 6	 848	 445	 hard	 right	 1	 1.057
tex	 10	 37	 1	 921	 537	 easy	 right	 1	 2.448
tex	 10	 37	 2	 1080	 574	 easy	 right	 1	 2.448
tex	 10	 37	 3	 527	 324	 easy	 right	 1	 2.448
tex	 10	 37	 4	 461	 235	 easy	 right	 1	 2.448
tex	 10	 37	 5	 1160	 607	 easy	 right	 1	 2.448
tex	 10	 37	 6	 1300	 781	 easy	 right	 1	 2.448
tex	 10	 37	 7	 813	 804	 easy	 right	 1	 2.448
tex	 10	 37	 8	 559	 766	 easy	 right	 1	 2.448
tex	 10	 37	 9	 874	 392	 easy	 right	 1	 2.448
tex	 10	 37	 10	 1385	 361	 easy	 right	 1	 2.448
tex	 10	 37	 11	 1063	 404	 easy	 right	 1	 2.448
tex	 10	 38	 1	 946	 549	 easy	 right	 1	 3.287
tex	 10	 38	 2	 911	 541	 easy	 right	 1	 3.287
tex	 10	 38	 3	 927	 534	 easy	 right	 1	 3.287
tex	 10	 38	 4	 1075	 680	 easy	 right	 1	 3.287
tex	 10	 38	 5	 714	 436	 easy	 right	 1	 3.287
tex	 10	 38	 6	 568	 647	 easy	 right	 1	 3.287
tex	 10	 38	 7	 1324	 603	 easy	 right	 1	 3.287
tex	 10	 38	 8	 1264	 315	 easy	 right	 1	 3.287
tex	 10	 38	 9	 1026	 274	 easy	 right	 1	 3.287
tex	 10	 38	 10	 501	 456	 easy	 right	 1	 3.287
tex	 10	 38	 11	 503	 886	 easy	 right	 1	 3.287
tex	 10	 38	 12	 1105	 752	 easy	 right	 1	 3.287
tex	 10	 38	 13	 911	 745	 easy	 right	 1	 3.287
tex	 10	 38	 14	 844	 458	 easy	 right	 1	 3.287
tex	 10	 38	 15	 763	 405	 easy	 right	 1	 3.287
tex	 10	 38	 16	 859	 470	 easy	 right	 1	 3.287
tex	 10	 39	 1	 946	 541	 hard	 left	 1	 3.219
tex	 10	 39	 2	 685	 421	 hard	 left	 1	 3.219
tex	 10	 39	 3	 1188	 528	 hard	 left	 1	 3.219
tex	 10	 39	 4	 1246	 570	 hard	 left	 1	 3.219
tex	 10	 39	 5	 991	 796	 hard	 left	 1	 3.219
tex	 10	 39	 6	 887	 457	 hard	 left	 1	 3.219
tex	 10	 39	 7	 596	 440	 hard	 left	 1	 3.219
tex	 10	 39	 8	 1194	 438	 hard	 left	 1	 3.219
tex	 10	 39	 9	 1343	 829	 hard	 left	 1	 3.219
tex	 10	 39	 10	 474	 922	 hard	 left	 1	 3.219
tex	 10	 39	 11	 659	 524	 hard	 left	 1	 3.219
tex	 10	 39	 12	 1067	 400	 hard	 left	 1	 3.219
tex	 10	 39	 13	 1279	 449	 hard	 left	 1	 3.219
tex	 10	 39	 14	 1020	 612	 hard	 left	 1	 3.219
tex	 10	 39	 15	 836	 434	 hard	 left	 1	 3.219
tex	 10	 40	 1	 929	 558	 hard	 right	 1	 2.480
tex	 10	 40	 2	 795	 458	 hard	 right	 1	 2.480
tex	 10	 40	 3	 935	 546	 hard	 right	 1	 2.480
tex	 10	 40	 4	 577	 402	 hard	 right	 1	 2.480
tex	 10	 40	 5	 1325	 489	 hard	 right	 1	 2.480
tex	 10	 40	 6	 542	 562	 hard	 right	 1	 2.480
tex	 10	 40	 7	 464	 586	 hard	 right	 1	 2.480
tex	 10	 40	 8	 703	 553	 hard	 right	 1	 2.480
tex	 10	 41	 1	 876	 559	 easy	 left	 1	 1.126
tex	 10	 41	 2	 932	 553	 easy	 left	 1	 1.126
tex	 10	 41	 3	 629	 534	 easy	 left	 1	 1.126
tex	 10	 41	 4	 1050	 489	 easy	 left	 1	 1.126
tex	 10	 41	 5	 698	 543	 easy	 left	 1	 1.126
tex	 10	 42	 1	 940	 540	 hard	 right	 1	 0.904
tex	 10	 42	 2	 819	 403	 hard	 right	 1	 0.904
tex	 10	 42	 3	 766	 357	 hard	 right	 1	 0.904
tex	 10	 43	 1	 907	 514	 hard	 left	 1	 1.898
tex	 10	 43	 2	 947	 525	 hard	 left	 1	 1.898
tex	 10	 43	 3	 802	 361	 hard	 left	 1	 1.898
tex	 10	 43	 4	 700	 349	 hard	 left	 1	 1.898
tex	 10	 43	 5	 971	 553	 hard	 left	 1	 1.898
tex	 10	 43	 6	 986	 535	 hard	 left	 1	 1.898
tex	 10	 43	 7	 1202	 492	 hard	 left	 1	 1.898
tex	 10	 43	 8	 1392	 570	 hard	 left	 1	 1.898
tex	 10	 43	 9	 1219	 369	 hard	 left	 1	 1.898
tex	 10	 43	 10	 1215	 759	 hard	 left	 1	 1.898
tex	 10	 44	 1	 936	 556	 hard	 right	 1	 1.677
tex	 10	 44	 2	 898	 679	 hard	 right	 1	 1.677
tex	 10	 44	 3	 935	 527	 hard	 right	 1	 1.677
tex	 10	 44	 4	 930	 452	 hard	 right	 1	 1.677
tex	 10	 44	 5	 601	 423	 hard	 right	 1	 1.677
tex	 10	 44	 6	 741	 594	 hard	 right	 1	 1.677
tex	 10	 44	 7	 779	 626	 hard	 right	 1	 1.677
tex	 10	 44	 8	 557	 240	 hard	 right	 1	 1.677
tex	 10	 44	 9	 1232	 890	 hard	 right	 1	 1.677
tex	 10	 44	 10	 1265	 691	 hard	 right	 1	 1.677
tex	 10	 45	 1	 934	 537	 easy	 left	 1	 1.784
tex	 10	 45	 2	 867	 404	 easy	 left	 1	 1.784
tex	 10	 45	 3	 1095	 543	 easy	 left	 1	 1.784
tex	 10	 45	 4	 1294	 564	 easy	 left	 1	 1.784
tex	 10	 45	 5	 1032	 518	 easy	 left	 1	 1.784
tex	 10	 45	 6	 671	 446	 easy	 left	 1	 1.784
tex	 10	 45	 7	 477	 450	 easy	 left	 1	 1.784
tex	 10	 45	 8	 1157	 912	 easy	 left	 1	 1.784
tex	 10	 46	 1	 945	 538	 easy	 right	 1	 0.662
tex	 10	 46	 2	 1061	 750	 easy	 right	 1	 0.662
tex	 10	 46	 3	 1053	 818	 easy	 right	 1	 0.662
tex	 10	 47	 1	 941	 552	 hard	 left	 1	 1.506
