"subj","trialNum","fixNum","fixX","xFixFlip","targSide"
"6641","11",25,10,569,-391,"absent"
"6642","11",25,11,723,-237,"absent"
"6643","11",25,12,741,-219,"absent"
"6644","11",25,13,739,-221,"absent"
"6645","11",25,14,640,-320,"absent"
"6646","11",25,15,586,-374,"absent"
"6647","11",25,16,734,-226,"absent"
"6648","11",25,17,679,-281,"absent"
"6649","11",26,1,952,8," hard"
"6650","11",26,2,951,9," hard"
"6651","11",26,3,1031,-71," hard"
"6652","11",26,4,1042,-82," hard"
"6653","11",26,5,952,8," hard"
"6654","11",27,1,930,-30,"absent"
"6655","11",27,2,826,-134,"absent"
"6656","11",27,3,615,-345,"absent"
"6657","11",27,4,818,-142,"absent"
"6658","11",27,5,757,-203,"absent"
"6659","11",27,6,927,-33,"absent"
"6660","11",27,7,1266,306,"absent"
"6661","11",28,1,952,8," hard"
"6662","11",28,2,1034,-74," hard"
"6663","11",28,3,975,-15," hard"
"6664","11",28,4,1379,-419," hard"
"6665","11",28,5,1344,-384," hard"
"6666","11",28,6,997,-37," hard"
"6667","11",28,7,1344,-384," hard"
"6668","11",29,1,950,10,"absent"
"6669","11",29,2,1202,-242,"absent"
"6670","11",29,3,1151,-191,"absent"
"6671","11",29,4,1045,-85,"absent"
"6672","11",29,5,1223,-263,"absent"
"6673","11",29,6,632,328,"absent"
"6674","11",29,7,738,222,"absent"
"6675","11",29,8,1086,-126,"absent"
"6676","11",29,9,1339,-379,"absent"
"6677","11",29,10,1014,-54,"absent"
"6678","11",30,1,954,-6," easy"
"6679","11",30,2,1054,94," easy"
"6680","11",30,3,1029,69," easy"
"6681","11",31,1,921,39,"absent"
"6682","11",31,2,919,41,"absent"
"6683","11",31,3,1292,-332,"absent"
"6684","11",31,4,1120,-160,"absent"
"6685","11",31,5,1303,-343,"absent"
"6686","11",31,6,1135,-175,"absent"
"6687","11",31,7,1042,-82,"absent"
"6688","11",32,1,943,-17,"absent"
"6689","11",32,2,1073,113,"absent"
"6690","11",32,3,749,-211,"absent"
"6691","11",32,4,681,-279,"absent"
"6692","11",32,5,852,-108,"absent"
"6693","11",32,6,648,-312,"absent"
"6694","11",32,7,1201,241,"absent"
"6695","11",33,1,970,-10,"absent"
"6696","11",33,2,1123,-163,"absent"
"6697","11",33,3,1292,-332,"absent"
"6698","11",33,4,1161,-201,"absent"
"6699","11",33,5,1361,-401,"absent"
"6700","11",33,6,1302,-342,"absent"
"6701","11",33,7,1267,-307,"absent"
"6702","11",33,8,1348,-388,"absent"
"6703","11",34,1,914,-46,"absent"
"6704","11",34,2,1089,129,"absent"
"6705","11",34,3,708,-252,"absent"
"6706","11",34,4,581,-379,"absent"
"6707","11",34,5,607,-353,"absent"
"6708","11",34,6,732,-228,"absent"
"6709","11",34,7,887,-73,"absent"
"6710","11",35,1,966,6,"absent"
"6711","11",35,2,891,-69,"absent"
"6712","11",35,3,655,-305,"absent"
"6713","11",35,4,645,-315,"absent"
"6714","11",35,5,761,-199,"absent"
"6715","11",35,6,720,-240,"absent"
"6716","11",35,7,1261,301,"absent"
"6717","11",35,8,850,-110,"absent"
"6718","11",35,9,638,-322,"absent"
"6719","11",35,10,619,-341,"absent"
"6720","11",35,11,853,-107,"absent"
"6721","11",35,12,812,-148,"absent"
"6722","11",36,1,911,-49,"absent"
"6723","11",36,2,983,23,"absent"
"6724","11",36,3,658,-302,"absent"
"6725","11",36,4,666,-294,"absent"
"6726","11",36,5,536,-424,"absent"
"6727","11",36,6,556,-404,"absent"
"6728","11",36,7,839,-121,"absent"
"6729","11",36,8,640,-320,"absent"
"6730","11",36,9,819,-141,"absent"
"6731","11",36,10,556,-404,"absent"
"6732","11",36,11,611,-349,"absent"
"6733","11",37,1,831,-129,"absent"
"6734","11",37,2,687,-273,"absent"
"6735","11",37,3,606,-354,"absent"
"6736","11",37,4,639,-321,"absent"
"6737","11",37,5,518,-442,"absent"
"6738","11",37,6,501,-459,"absent"
"6739","11",37,7,872,-88,"absent"
"6740","11",37,8,744,-216,"absent"
"6741","11",37,9,691,-269,"absent"
"6742","11",37,10,621,-339,"absent"
"6743","11",38,1,953,-7,"absent"
"6744","11",38,2,870,-90,"absent"
"6745","11",38,3,707,-253,"absent"
"6746","11",38,4,625,-335,"absent"
"6747","11",38,5,1218,258,"absent"
"6748","11",38,6,1268,308,"absent"
"6749","11",38,7,967,7,"absent"
"6750","11",38,8,586,-374,"absent"
"6751","11",38,9,451,-509,"absent"
"6752","11",38,10,796,-164,"absent"
"6753","11",39,1,872,88,"absent"
"6754","11",39,2,931,29,"absent"
"6755","11",39,3,721,239,"absent"
"6756","11",39,4,1220,-260,"absent"
"6757","11",39,5,971,-11,"absent"
"6758","11",39,6,1317,-357,"absent"
"6759","11",39,7,1216,-256,"absent"
"6760","11",39,8,1163,-203,"absent"
"6761","11",39,9,1179,-219,"absent"
"6762","11",39,10,1279,-319,"absent"
"6763","11",39,11,618,342,"absent"
"6764","11",39,12,807,153,"absent"
"6765","11",39,13,1006,-46,"absent"
"6766","11",40,1,951,-9," hard"
"6767","11",40,2,1070,110," hard"
"6768","11",40,3,664,-296," hard"
"6769","11",40,4,739,-221," hard"
"6770","11",40,5,887,-73," hard"
"6771","11",40,6,631,-329," hard"
"6772","11",40,7,569,-391," hard"
"6773","11",40,8,539,-421," hard"
"6774","11",40,9,816,-144," hard"
"6775","11",41,1,959,1," easy"
"6776","11",41,2,695,265," easy"
"6777","11",41,3,1007,-47," easy"
"6778","11",42,1,944,-16," hard"
"6779","11",42,2,768,-192," hard"
"6780","11",42,3,772,-188," hard"
"6781","11",43,1,876,84,"absent"
"6782","11",43,2,746,214,"absent"
"6783","11",43,3,1051,-91,"absent"
"6784","11",43,4,1280,-320,"absent"
"6785","11",43,5,1190,-230,"absent"
"6786","11",44,1,961,1,"absent"
"6787","11",44,2,877,-83,"absent"
"6788","11",44,3,621,-339,"absent"
"6789","11",44,4,787,-173,"absent"
"6790","11",44,5,650,-310,"absent"
"6791","11",44,6,764,-196,"absent"
"6792","11",44,7,674,-286,"absent"
"6793","11",44,8,613,-347,"absent"
"6794","11",44,9,820,-140,"absent"
"6795","11",45,1,950,10,"absent"
"6796","11",45,2,858,102,"absent"
"6797","11",45,3,1117,-157,"absent"
"6798","11",45,4,1194,-234,"absent"
"6799","11",45,5,1313,-353,"absent"
"6800","11",45,6,1259,-299,"absent"
"6801","11",45,7,1074,-114,"absent"
"6802","11",45,8,1224,-264,"absent"
"6803","11",45,9,1351,-391,"absent"
"6804","11",45,10,1102,-142,"absent"
"6805","11",45,11,1159,-199,"absent"
"6806","11",46,1,960,0," easy"
"6807","11",46,2,896,-64," easy"
"6808","11",46,3,1064,104," easy"
"6809","11",46,4,998,38," easy"
"6810","11",47,1,936,24," hard"
"6811","11",47,2,969,-9," hard"
"6812","11",47,3,871,89," hard"
"6813","11",47,4,1151,-191," hard"
"6814","11",47,5,1127,-167," hard"
"6815","11",47,6,1096,-136," hard"
"6816","11",47,7,773,187," hard"
"6817","11",48,1,946,14,"absent"
"6818","11",48,2,1087,-127,"absent"
"6819","11",48,3,1163,-203,"absent"
"6820","11",48,4,1204,-244,"absent"
"6821","11",48,5,1077,-117,"absent"
"6822","11",48,6,1205,-245,"absent"
"6823","11",48,7,1223,-263,"absent"
"6824","11",49,1,945,15,"absent"
"6825","11",49,2,934,26,"absent"
"6826","11",49,3,1179,-219,"absent"
"6827","11",49,4,756,204,"absent"
"6828","11",50,1,960,0,"absent"
"6829","11",50,2,973,13,"absent"
"6830","11",50,3,957,-3,"absent"
"6831","11",50,4,616,-344,"absent"
"6832","11",50,5,637,-323,"absent"
"6833","11",50,6,847,-113,"absent"
"6834","11",50,7,849,-111,"absent"
"6835","11",50,8,615,-345,"absent"
"6836","11",50,9,560,-400,"absent"
"6837","11",50,10,846,-114,"absent"
"6838","11",50,11,643,-317,"absent"
"6839","11",51,1,961,-1," hard"
"6840","11",51,2,742,218," hard"
"6841","11",51,3,1148,-188," hard"
"6842","11",51,4,1091,-131," hard"
"6843","11",51,5,1100,-140," hard"
"6844","11",51,6,1069,-109," hard"
"6845","11",52,1,953,7,"absent"
"6846","11",52,2,1098,-138,"absent"
"6847","11",52,3,1219,-259,"absent"
"6848","11",52,4,1275,-315,"absent"
"6849","11",52,5,1168,-208,"absent"
"6850","11",52,6,1174,-214,"absent"
"6851","11",52,7,667,293,"absent"
"6852","11",53,1,948,12,"absent"
"6853","11",53,2,1171,-211,"absent"
"6854","11",53,3,1017,-57,"absent"
"6855","11",53,4,1321,-361,"absent"
"6856","11",53,5,1120,-160,"absent"
"6857","11",54,1,966,6,"absent"
"6858","11",54,2,1204,244,"absent"
"6859","11",54,3,778,-182,"absent"
"6860","11",54,4,647,-313,"absent"
"6861","11",54,5,734,-226,"absent"
"6862","11",54,6,802,-158,"absent"
"6863","11",55,1,974,-14," easy"
"6864","11",55,2,776,184," easy"
"6865","11",55,3,736,224," easy"
"6866","11",55,4,1043,-83," easy"
"6867","11",56,1,968,8,"absent"
"6868","11",56,2,889,-71,"absent"
"6869","11",56,3,682,-278,"absent"
"6870","11",56,4,670,-290,"absent"
"6871","11",56,5,757,-203,"absent"
"6872","11",57,1,968,-8,"absent"
"6873","11",57,2,932,28,"absent"
"6874","11",57,3,1035,-75,"absent"
"6875","11",57,4,1337,-377,"absent"
"6876","11",57,5,1047,-87,"absent"
"6877","11",58,1,914,-46,"absent"
"6878","11",58,2,805,-155,"absent"
"6879","11",58,3,901,-59,"absent"
"6880","11",58,4,949,-11,"absent"
"6881","11",58,5,533,-427,"absent"
"6882","11",58,6,641,-319,"absent"
"6883","11",58,7,791,-169,"absent"
"6884","11",58,8,689,-271,"absent"
"6885","11",59,1,866,94," easy"
"6886","11",59,2,597,363," easy"
"6887","11",59,3,560,400," easy"
"6888","11",60,1,949,11,"absent"
"6889","11",60,2,698,262,"absent"
"6890","11",60,3,844,116,"absent"
"6891","11",60,4,1221,-261,"absent"
"6892","11",60,5,1413,-453,"absent"
"6893","11",60,6,1225,-265,"absent"
"6894","11",61,1,939,21,"absent"
"6895","11",61,2,1026,-66,"absent"
"6896","11",61,3,1269,-309,"absent"
"6897","11",61,4,1098,-138,"absent"
"6898","11",61,5,1258,-298,"absent"
"6899","11",61,6,1021,-61,"absent"
"6900","11",61,7,1027,-67,"absent"
"6901","11",61,8,1232,-272,"absent"
"6902","11",61,9,1234,-274,"absent"
"6903","11",61,10,1326,-366,"absent"
"6904","11",62,1,951,-9," easy"
"6905","11",62,2,1203,243," easy"
"6906","11",62,3,1381,421," easy"
"6907","11",62,4,1019,59," easy"
"6908","11",63,1,960,0," easy"
"6909","11",63,2,1260,300," easy"
"6910","11",63,3,998,38," easy"
"6911","11",64,1,954,-6," easy"
"6912","11",64,2,916,-44," easy"
"6913","11",64,3,1266,306," easy"
"6914","11",64,4,1302,342," easy"
"6915","11",64,5,930,-30," easy"
"6916","11",65,1,955,5,"absent"
"6917","11",65,2,919,41,"absent"
"6918","11",65,3,1200,-240,"absent"
"6919","11",65,4,683,277,"absent"
"6920","11",65,5,1016,-56,"absent"
"6921","11",66,1,952,-8," hard"
"6922","11",66,2,1089,129," hard"
"6923","11",66,3,803,-157," hard"
"6924","11",66,4,1098,138," hard"
"6925","11",67,1,963,3,"absent"
"6926","11",67,2,840,-120,"absent"
"6927","11",67,3,1197,237,"absent"
"6928","11",67,4,758,-202,"absent"
"6929","11",67,5,894,-66,"absent"
"6930","11",67,6,853,-107,"absent"
"6931","11",67,7,617,-343,"absent"
"6932","11",68,1,927,-33," hard"
"6933","11",68,2,832,-128," hard"
"6934","11",68,3,772,-188," hard"
"6935","11",69,1,952,8,"absent"
"6936","11",69,2,885,75,"absent"
"6937","11",69,3,973,-13,"absent"
"6938","11",69,4,1247,-287,"absent"
"6939","11",69,5,1348,-388,"absent"
"6940","11",69,6,1044,-84,"absent"
"6941","11",70,1,955,-5," easy"
"6942","11",70,2,930,-30," easy"
"6943","11",70,3,1273,313," easy"
"6944","11",70,4,1361,401," easy"
"6945","11",70,5,1054,94," easy"
"6946","11",71,1,939,-21,"absent"
"6947","11",71,2,1059,99,"absent"
"6948","11",71,3,766,-194,"absent"
"6949","11",72,1,959,1,"absent"
"6950","11",72,2,908,52,"absent"
"6951","11",72,3,1141,-181,"absent"
"6952","11",72,4,832,128,"absent"
"6953","11",72,5,938,22,"absent"
"6954","11",72,6,994,-34,"absent"
"6955","11",73,1,955,-5," easy"
"6956","11",73,2,938,-22," easy"
"6957","11",73,3,1027,67," easy"
"6958","11",73,4,1036,76," easy"
"6959","11",73,5,1038,78," easy"
"6960","11",74,1,958,2,"absent"
"6961","11",74,2,1053,-93,"absent"
"6962","11",74,3,1146,-186,"absent"
"6963","11",74,4,1020,-60,"absent"
"6964","11",75,1,958,2," hard"
"6965","11",75,2,913,47," hard"
"6966","11",75,3,1144,-184," hard"
"6967","11",75,4,1151,-191," hard"
"6968","11",75,5,1081,-121," hard"
"6969","11",75,6,1074,-114," hard"
"6970","11",76,1,953,7,"absent"
"6971","11",76,2,966,-6,"absent"
"6972","11",76,3,1283,-323,"absent"
"6973","11",76,4,1075,-115,"absent"
"6974","11",76,5,1057,-97,"absent"
"6975","11",77,1,942,18," hard"
"6976","11",77,2,1032,-72," hard"
"6977","11",77,3,981,-21," hard"
"6978","11",77,4,1012,-52," hard"
"6979","11",78,1,913,-47,"absent"
"6980","11",78,2,986,26,"absent"
"6981","11",78,3,679,-281,"absent"
"6982","11",78,4,867,-93,"absent"
"6983","11",78,5,680,-280,"absent"
"6984","11",79,1,947,13," easy"
"6985","11",79,2,887,73," easy"
"6986","11",79,3,861,99," easy"
"6987","11",79,4,842,118," easy"
"6988","11",80,1,942,-18," hard"
"6989","11",80,2,817,-143," hard"
"6990","11",80,3,742,-218," hard"
"6991","11",80,4,715,-245," hard"
"6992","11",80,5,739,-221," hard"
"6993","11",81,1,947,-13,"absent"
"6994","11",81,2,883,-77,"absent"
"6995","11",81,3,825,-135,"absent"
"6996","11",81,4,723,-237,"absent"
"6997","11",81,5,878,-82,"absent"
"6998","11",81,6,819,-141,"absent"
"6999","11",82,1,951,-9," easy"
"7000","11",82,2,917,-43," easy"
"7001","11",82,3,1114,154," easy"
"7002","11",82,4,1152,192," easy"
"7003","11",83,1,949,-11,"absent"
"7004","11",83,2,917,-43,"absent"
"7005","11",83,3,865,-95,"absent"
"7006","11",83,4,669,-291,"absent"
"7007","11",84,1,959,1," easy"
"7008","11",84,2,931,29," easy"
"7009","11",84,3,584,376," easy"
"7010","11",84,4,900,60," easy"
"7011","11",85,1,956,4," easy"
"7012","11",85,2,815,145," easy"
"7013","11",85,3,774,186," easy"
"7014","11",85,4,766,194," easy"
"7015","11",86,1,891,69," hard"
"7016","11",86,2,811,149," hard"
"7017","11",86,3,1076,-116," hard"
"7018","11",86,4,1360,-400," hard"
"7019","11",86,5,1332,-372," hard"
"7020","11",87,1,939,-21,"absent"
"7021","11",87,2,879,-81,"absent"
"7022","11",87,3,655,-305,"absent"
"7023","11",87,4,576,-384,"absent"
"7024","11",87,5,684,-276,"absent"
"7025","11",87,6,899,-61,"absent"
"7026","11",87,7,1007,47,"absent"
"7027","11",87,8,722,-238,"absent"
"7028","11",88,1,914,-46," easy"
"7029","11",88,2,1156,196," easy"
"7030","11",88,3,1193,233," easy"
"7031","11",89,1,949,-11," hard"
"7032","11",89,2,811,-149," hard"
"7033","11",89,3,777,-183," hard"
"7034","11",90,1,901,59," hard"
"7035","11",90,2,1017,-57," hard"
"7036","11",90,3,1201,-241," hard"
"7037","11",90,4,1047,-87," hard"
"7038","11",90,5,1146,-186," hard"
"7039","11",90,6,1242,-282," hard"
"7040","11",90,7,1330,-370," hard"
"7041","11",91,1,954,6," easy"
"7042","11",91,2,916,44," easy"
"7043","11",91,3,547,413," easy"
"7044","11",91,4,633,327," easy"
"7045","11",91,5,561,399," easy"
"7046","11",92,1,950,-10,"absent"
"7047","11",92,2,749,-211,"absent"
"7048","11",92,3,556,-404,"absent"
"7049","11",92,4,715,-245,"absent"
"7050","11",92,5,759,-201,"absent"
"7051","11",92,6,801,-159,"absent"
"7052","11",93,1,940,20," hard"
"7053","11",93,2,975,-15," hard"
"7054","11",93,3,1117,-157," hard"
"7055","11",93,4,1142,-182," hard"
"7056","11",93,5,1067,-107," hard"
"7057","11",94,1,946,14,"absent"
"7058","11",94,2,956,4,"absent"
"7059","11",94,3,643,317,"absent"
"7060","11",94,4,1241,-281,"absent"
"7061","11",94,5,1228,-268,"absent"
"7062","11",94,6,1110,-150,"absent"
"7063","11",94,7,1508,-548,"absent"
"7064","11",94,8,1454,-494,"absent"
"7065","11",94,9,989,-29,"absent"
"7066","11",94,10,1005,-45,"absent"
"7067","11",95,1,949,11," easy"
"7068","11",95,2,630,330," easy"
"7069","11",95,3,520,440," easy"
"7070","11",96,1,942,18," hard"
"7071","11",96,2,970,-10," hard"
"7072","11",96,3,897,63," hard"
"7073","11",96,4,1103,-143," hard"
"7074","11",96,5,1318,-358," hard"
"7075","11",96,6,1264,-304," hard"
"7076","11",96,7,1392,-432," hard"
"7077","11",96,8,1375,-415," hard"
"7078","12",17,1,948,-12," hard"
"7079","12",17,2,627,-333," hard"
"7080","12",17,3,832,-128," hard"
"7081","12",17,4,725,-235," hard"
"7082","12",17,5,623,-337," hard"
"7083","12",17,6,608,-352," hard"
"7084","12",18,1,963,3," hard"
"7085","12",18,2,1040,80," hard"
"7086","12",18,3,876,-84," hard"
"7087","12",18,4,657,-303," hard"
"7088","12",18,5,796,-164," hard"
"7089","12",18,6,998,38," hard"
"7090","12",18,7,904,-56," hard"
"7091","12",19,1,979,19," easy"
"7092","12",19,2,1199,239," easy"
"7093","12",19,3,1248,288," easy"
"7094","12",20,1,978,18," hard"
"7095","12",20,2,1257,297," hard"
"7096","12",20,3,1023,63," hard"
"7097","12",20,4,766,-194," hard"
"7098","12",20,5,654,-306," hard"
"7099","12",20,6,674,-286," hard"
"7100","12",20,7,792,-168," hard"
"7101","12",20,8,888,-72," hard"
"7102","12",20,9,1281,321," hard"
"7103","12",20,10,1334,374," hard"
"7104","12",20,11,1248,288," hard"
"7105","12",20,12,821,-139," hard"
"7106","12",21,1,949,-11," hard"
"7107","12",21,2,1018,58," hard"
"7108","12",21,3,950,-10," hard"
"7109","12",21,4,881,-79," hard"
"7110","12",21,5,737,-223," hard"
"7111","12",21,6,632,-328," hard"
"7112","12",21,7,581,-379," hard"
"7113","12",21,8,1146,186," hard"
"7114","12",21,9,1166,206," hard"
"7115","12",21,10,1157,197," hard"
"7116","12",21,11,1187,227," hard"
"7117","12",21,12,1363,403," hard"
"7118","12",21,13,949,-11," hard"
"7119","12",21,14,794,-166," hard"
"7120","12",21,15,761,-199," hard"
"7121","12",21,16,906,-54," hard"
"7122","12",21,17,730,-230," hard"
"7123","12",21,18,683,-277," hard"
"7124","12",21,19,723,-237," hard"
"7125","12",21,20,805,-155," hard"
"7126","12",21,21,1197,237," hard"
"7127","12",21,22,1140,180," hard"
"7128","12",21,23,1298,338," hard"
"7129","12",21,24,812,-148," hard"
"7130","12",22,1,960,0," easy"
"7131","12",22,2,902,58," easy"
"7132","12",22,3,893,67," easy"
"7133","12",23,1,972,-12,"absent"
"7134","12",23,2,1096,-136,"absent"
"7135","12",23,3,1265,-305,"absent"
"7136","12",23,4,1020,-60,"absent"
"7137","12",23,5,926,34,"absent"
"7138","12",23,6,842,118,"absent"
"7139","12",23,7,688,272,"absent"
"7140","12",23,8,741,219,"absent"
"7141","12",23,9,1217,-257,"absent"
"7142","12",23,10,1180,-220,"absent"
"7143","12",23,11,1230,-270,"absent"
"7144","12",23,12,1139,-179,"absent"
"7145","12",23,13,1084,-124,"absent"
"7146","12",23,14,668,292,"absent"
"7147","12",23,15,881,79,"absent"
"7148","12",23,16,768,192,"absent"
"7149","12",23,17,935,25,"absent"
"7150","12",23,18,1353,-393,"absent"
"7151","12",23,19,1322,-362,"absent"
"7152","12",23,20,661,299,"absent"
"7153","12",23,21,841,119,"absent"
"7154","12",23,22,779,181,"absent"
"7155","12",23,23,1191,-231,"absent"
"7156","12",23,24,1302,-342,"absent"
"7157","12",23,25,1187,-227,"absent"
"7158","12",23,26,1153,-193,"absent"
"7159","12",23,27,691,269,"absent"
"7160","12",23,28,796,164,"absent"
"7161","12",23,29,856,104,"absent"
"7162","12",24,1,975,-15," easy"
"7163","12",24,2,609,351," easy"
"7164","12",24,3,551,409," easy"
"7165","12",25,1,937,-23,"absent"
"7166","12",25,2,914,-46,"absent"
"7167","12",25,3,736,-224,"absent"
"7168","12",25,4,690,-270,"absent"
"7169","12",25,5,895,-65,"absent"
"7170","12",25,6,1182,222,"absent"
"7171","12",25,7,1349,389,"absent"
"7172","12",25,8,1040,80,"absent"
"7173","12",25,9,1219,259,"absent"
"7174","12",25,10,1216,256,"absent"
"7175","12",25,11,1263,303,"absent"
"7176","12",25,12,1318,358,"absent"
"7177","12",25,13,758,-202,"absent"
"7178","12",25,14,647,-313,"absent"
"7179","12",25,15,693,-267,"absent"
"7180","12",25,16,703,-257,"absent"
"7181","12",25,17,731,-229,"absent"
"7182","12",25,18,924,-36,"absent"
"7183","12",25,19,1129,169,"absent"
"7184","12",25,20,1264,304,"absent"
"7185","12",26,1,956,4," hard"
"7186","12",26,2,964,-4," hard"
"7187","12",26,3,1086,-126," hard"
"7188","12",26,4,1057,-97," hard"
"7189","12",26,5,802,158," hard"
"7190","12",26,6,814,146," hard"
"7191","12",26,7,1174,-214," hard"
"7192","12",26,8,1232,-272," hard"
"7193","12",26,9,1169,-209," hard"
"7194","12",26,10,1336,-376," hard"
"7195","12",26,11,1038,-78," hard"
"7196","12",26,12,1020,-60," hard"
"7197","12",27,1,954,-6,"absent"
"7198","12",27,2,930,-30,"absent"
"7199","12",27,3,839,-121,"absent"
"7200","12",27,4,695,-265,"absent"
"7201","12",27,5,876,-84,"absent"
"7202","12",27,6,793,-167,"absent"
