"condition","subj","trialNum","fixNo","xFix","xFixFlip","yFix","targSide","easySide","accuracy","RT","targetPre","trialType"
"1915","tex",4,54,2,1058,98,555,"absent"," right",1,1.417,"absent","half"
"1916","tex",4,54,3,607,-353,531,"absent"," right",1,1.417,"absent","half"
"1917","tex",4,54,4,764,-196,589,"absent"," right",1,1.417,"absent","half"
"1918","tex",4,54,5,822,-138,705,"absent"," right",1,1.417,"absent","half"
"1919","tex",4,55,1,979,-19,591," easy"," left",1,1.037,"present","half"
"1920","tex",4,55,2,785,175,510," easy"," left",1,1.037,"present","half"
"1921","tex",4,55,3,822,138,710," easy"," left",1,1.037,"present","half"
"1922","tex",4,55,4,747,213,740," easy"," left",1,1.037,"present","half"
"1923","tex",4,55,5,950,10,785," easy"," left",1,1.037,"present","half"
"1924","tex",4,56,1,975,15,580,"absent"," right",1,1.693,"absent","half"
"1925","tex",4,56,2,868,-92,656,"absent"," right",1,1.693,"absent","half"
"1926","tex",4,56,3,1031,71,654,"absent"," right",1,1.693,"absent","half"
"1927","tex",4,56,4,1427,467,609,"absent"," right",1,1.693,"absent","half"
"1928","tex",4,56,5,616,-344,671,"absent"," right",1,1.693,"absent","half"
"1929","tex",4,56,6,798,-162,773,"absent"," right",1,1.693,"absent","half"
"1930","tex",4,56,7,805,-155,424,"absent"," right",1,1.693,"absent","half"
"1931","tex",4,56,8,1014,54,442,"absent"," right",1,1.693,"absent","half"
"1932","tex",4,57,1,973,-13,592,"absent"," left",0,1.816,"absent","half"
"1933","tex",4,57,2,1265,-305,576,"absent"," left",0,1.816,"absent","half"
"1934","tex",4,57,3,1453,-493,603,"absent"," left",0,1.816,"absent","half"
"1935","tex",4,57,4,1226,-266,569,"absent"," left",0,1.816,"absent","half"
"1936","tex",4,57,5,1069,-109,829,"absent"," left",0,1.816,"absent","half"
"1937","tex",4,58,1,963,3,602,"absent"," right",0,2.3,"absent","half"
"1938","tex",4,58,2,965,5,666,"absent"," right",0,2.3,"absent","half"
"1939","tex",4,58,3,617,-343,696,"absent"," right",0,2.3,"absent","half"
"1940","tex",4,58,4,552,-408,648,"absent"," right",0,2.3,"absent","half"
"1941","tex",4,58,5,622,-338,448,"absent"," right",0,2.3,"absent","half"
"1942","tex",4,58,6,639,-321,489,"absent"," right",0,2.3,"absent","half"
"1943","tex",4,58,7,624,-336,488,"absent"," right",0,2.3,"absent","half"
"1944","tex",4,58,8,1283,323,561,"absent"," right",0,2.3,"absent","half"
"1945","tex",4,58,9,990,30,673,"absent"," right",0,2.3,"absent","half"
"1946","tex",4,59,1,948,12,592," easy"," left",1,0.768,"present","half"
"1947","tex",4,59,2,1020,-60,613," easy"," left",1,0.768,"present","half"
"1948","tex",4,59,3,545,415,729," easy"," left",1,0.768,"present","half"
"1949","tex",4,60,1,964,-4,610,"absent"," left",1,1.604,"absent","half"
"1950","tex",4,60,2,920,40,594,"absent"," left",1,1.604,"absent","half"
"1951","tex",4,60,3,1412,-452,650,"absent"," left",1,1.604,"absent","half"
"1952","tex",4,60,4,1350,-390,704,"absent"," left",1,1.604,"absent","half"
"1953","tex",4,60,5,1450,-490,746,"absent"," left",1,1.604,"absent","half"
"1954","tex",4,60,6,1044,-84,778,"absent"," left",1,1.604,"absent","half"
"1955","tex",4,60,7,569,391,727,"absent"," left",1,1.604,"absent","half"
"1956","tex",4,60,8,979,-19,411,"absent"," left",1,1.604,"absent","half"
"1957","tex",4,61,1,961,-1,591,"absent"," left",1,1.445,"absent","half"
"1958","tex",4,61,2,1114,-154,743,"absent"," left",1,1.445,"absent","half"
"1959","tex",4,61,3,1068,-108,847,"absent"," left",1,1.445,"absent","half"
"1960","tex",4,61,4,1488,-528,862,"absent"," left",1,1.445,"absent","half"
"1961","tex",4,61,5,739,221,542,"absent"," left",1,1.445,"absent","half"
"1962","tex",4,61,6,1084,-124,483,"absent"," left",1,1.445,"absent","half"
"1963","tex",4,62,1,979,19,517," easy"," right",1,0.665,"present","half"
"1964","tex",4,62,2,1059,99,459," easy"," right",1,0.665,"present","half"
"1965","tex",4,62,3,1434,474,460," easy"," right",1,0.665,"present","half"
"1966","tex",4,62,4,1424,464,444," easy"," right",1,0.665,"present","half"
"1967","tex",4,63,1,990,30,532," easy"," right",1,0.524,"present","half"
"1968","tex",4,63,2,1350,390,674," easy"," right",1,0.524,"present","half"
"1969","tex",4,63,3,1314,354,680," easy"," right",1,0.524,"present","half"
"1970","tex",4,64,1,962,2,590," easy"," right",1,0.453,"present","half"
"1971","tex",4,64,2,1266,306,644," easy"," right",1,0.453,"present","half"
"1972","tex",4,64,3,1297,337,626," easy"," right",1,0.453,"present","half"
"1973","tex",4,65,1,982,-22,578,"absent"," left",1,1.975,"absent","half"
"1974","tex",4,65,2,1266,-306,662,"absent"," left",1,1.975,"absent","half"
"1975","tex",4,65,3,702,258,607,"absent"," left",1,1.975,"absent","half"
"1976","tex",4,65,4,1013,-53,694,"absent"," left",1,1.975,"absent","half"
"1977","tex",4,65,5,1455,-495,782,"absent"," left",1,1.975,"absent","half"
"1978","tex",4,65,6,1366,-406,887,"absent"," left",1,1.975,"absent","half"
"1979","tex",4,65,7,1286,-326,379,"absent"," left",1,1.975,"absent","half"
"1980","tex",4,65,8,1321,-361,594,"absent"," left",1,1.975,"absent","half"
"1981","tex",4,66,1,976,16,592," hard"," right",1,1.287,"present","half"
"1982","tex",4,66,2,737,-223,598," hard"," right",1,1.287,"present","half"
"1983","tex",4,66,3,873,-87,304," hard"," right",1,1.287,"present","half"
"1984","tex",4,66,4,533,-427,298," hard"," right",1,1.287,"present","half"
"1985","tex",4,67,1,946,-14,586,"absent"," right",1,1.425,"absent","half"
"1986","tex",4,67,2,921,-39,532,"absent"," right",1,1.425,"absent","half"
"1987","tex",4,67,3,858,-102,680,"absent"," right",1,1.425,"absent","half"
"1988","tex",4,67,4,474,-486,706,"absent"," right",1,1.425,"absent","half"
"1989","tex",4,67,5,587,-373,871,"absent"," right",1,1.425,"absent","half"
"1990","tex",4,67,6,617,-343,351,"absent"," right",1,1.425,"absent","half"
"1991","tex",4,67,7,686,-274,490,"absent"," right",1,1.425,"absent","half"
"1992","tex",4,68,1,1003,43,566," hard"," right",1,0.861,"present","half"
"1993","tex",4,68,2,830,-130,319," hard"," right",1,0.861,"present","half"
"1994","tex",4,68,3,750,-210,301," hard"," right",1,0.861,"present","half"
"1995","tex",4,69,1,950,10,598,"absent"," left",1,1.555,"absent","half"
"1996","tex",4,69,2,841,119,452,"absent"," left",1,1.555,"absent","half"
"1997","tex",4,69,3,629,331,567,"absent"," left",1,1.555,"absent","half"
"1998","tex",4,69,4,1406,-446,838,"absent"," left",1,1.555,"absent","half"
"1999","tex",4,69,5,1158,-198,835,"absent"," left",1,1.555,"absent","half"
"2000","tex",4,69,6,639,321,819,"absent"," left",1,1.555,"absent","half"
"2001","tex",4,69,7,932,28,546,"absent"," left",1,1.555,"absent","half"
"2002","tex",4,70,1,931,-29,561," easy"," right",1,0.463,"present","half"
"2003","tex",4,70,2,1339,379,713," easy"," right",1,0.463,"present","half"
"2004","tex",4,70,3,1362,402,740," easy"," right",1,0.463,"present","half"
"2005","tex",4,71,1,980,20,573,"absent"," right",1,2.611,"absent","half"
"2006","tex",4,71,2,1289,329,619,"absent"," right",1,2.611,"absent","half"
"2007","tex",4,71,3,1408,448,398,"absent"," right",1,2.611,"absent","half"
"2008","tex",4,71,4,595,-365,472,"absent"," right",1,2.611,"absent","half"
"2009","tex",4,71,5,613,-347,607,"absent"," right",1,2.611,"absent","half"
"2010","tex",4,71,6,585,-375,369,"absent"," right",1,2.611,"absent","half"
"2011","tex",4,71,7,574,-386,403,"absent"," right",1,2.611,"absent","half"
"2012","tex",4,71,8,754,-206,464,"absent"," right",1,2.611,"absent","half"
"2013","tex",4,71,9,711,-249,683,"absent"," right",1,2.611,"absent","half"
"2014","tex",4,71,10,475,-485,873,"absent"," right",1,2.611,"absent","half"
"2015","tex",4,72,1,983,-23,597,"absent"," left",1,1.886,"absent","half"
"2016","tex",4,72,2,708,252,600,"absent"," left",1,1.886,"absent","half"
"2017","tex",4,72,3,1027,-67,654,"absent"," left",1,1.886,"absent","half"
"2018","tex",4,72,4,1358,-398,605,"absent"," left",1,1.886,"absent","half"
"2019","tex",4,72,5,1335,-375,350,"absent"," left",1,1.886,"absent","half"
"2020","tex",4,72,6,1183,-223,887,"absent"," left",1,1.886,"absent","half"
"2021","tex",4,72,7,1122,-162,382,"absent"," left",1,1.886,"absent","half"
"2022","tex",4,72,8,1184,-224,467,"absent"," left",1,1.886,"absent","half"
"2023","tex",4,72,9,937,23,913,"absent"," left",1,1.886,"absent","half"
"2024","tex",4,73,1,986,26,579," easy"," right",1,0.675,"present","half"
"2025","tex",4,73,2,958,-2,551," easy"," right",1,0.675,"present","half"
"2026","tex",4,73,3,1028,68,853," easy"," right",1,0.675,"present","half"
"2027","tex",4,74,1,977,-17,587,"absent"," left",1,1.692,"absent","half"
"2028","tex",4,74,2,1103,-143,661,"absent"," left",1,1.692,"absent","half"
"2029","tex",4,74,3,530,430,719,"absent"," left",1,1.692,"absent","half"
"2030","tex",4,74,4,1089,-129,721,"absent"," left",1,1.692,"absent","half"
"2031","tex",4,74,5,1371,-411,601,"absent"," left",1,1.692,"absent","half"
"2032","tex",4,74,6,1457,-497,815,"absent"," left",1,1.692,"absent","half"
"2033","tex",4,75,1,983,-23,572," hard"," left",1,0.826,"present","half"
"2034","tex",4,75,2,1218,-258,586," hard"," left",1,0.826,"present","half"
"2035","tex",4,75,3,1146,-186,417," hard"," left",1,0.826,"present","half"
"2036","tex",4,75,4,1130,-170,407," hard"," left",1,0.826,"present","half"
"2037","tex",4,76,1,971,-11,522,"absent"," left",1,1.011,"absent","half"
"2038","tex",4,76,2,1103,-143,394,"absent"," left",1,1.011,"absent","half"
"2039","tex",4,76,3,1162,-202,553,"absent"," left",1,1.011,"absent","half"
"2040","tex",4,76,4,1380,-420,636,"absent"," left",1,1.011,"absent","half"
"2041","tex",4,76,5,627,333,415,"absent"," left",1,1.011,"absent","half"
"2042","tex",4,77,1,994,-34,582," hard"," left",1,0.644,"present","half"
"2043","tex",4,77,2,1074,-114,434," hard"," left",1,0.644,"present","half"
"2044","tex",4,77,3,1068,-108,674," hard"," left",1,0.644,"present","half"
"2045","tex",4,77,4,1065,-105,590," hard"," left",1,0.644,"present","half"
"2046","tex",4,78,1,980,20,596,"absent"," right",1,1.723,"absent","half"
"2047","tex",4,78,2,982,22,578,"absent"," right",1,1.723,"absent","half"
"2048","tex",4,78,3,512,-448,306,"absent"," right",1,1.723,"absent","half"
"2049","tex",4,78,4,473,-487,882,"absent"," right",1,1.723,"absent","half"
"2050","tex",4,78,5,747,-213,677,"absent"," right",1,1.723,"absent","half"
"2051","tex",4,78,6,1187,227,596,"absent"," right",1,1.723,"absent","half"
"2052","tex",4,79,1,1000,-40,562," easy"," left",1,0.734,"present","half"
"2053","tex",4,79,2,906,54,491," easy"," left",1,0.734,"present","half"
"2054","tex",4,80,1,967,7,559," hard"," right",1,1.457,"present","half"
"2055","tex",4,80,2,914,-46,503," hard"," right",1,1.457,"present","half"
"2056","tex",4,80,3,1032,72,556," hard"," right",1,1.457,"present","half"
"2057","tex",4,80,4,789,-171,276," hard"," right",1,1.457,"present","half"
"2058","tex",4,80,5,762,-198,281," hard"," right",1,1.457,"present","half"
"2059","tex",4,80,6,804,-156,299," hard"," right",1,1.457,"present","half"
"2060","tex",4,81,1,955,-5,565,"absent"," right",1,1.639,"absent","half"
"2061","tex",4,81,2,792,-168,397,"absent"," right",1,1.639,"absent","half"
"2062","tex",4,81,3,1017,57,557,"absent"," right",1,1.639,"absent","half"
"2063","tex",4,81,4,881,-79,656,"absent"," right",1,1.639,"absent","half"
"2064","tex",4,81,5,705,-255,389,"absent"," right",1,1.639,"absent","half"
"2065","tex",4,81,6,471,-489,745,"absent"," right",1,1.639,"absent","half"
"2066","tex",4,81,7,1297,337,597,"absent"," right",1,1.639,"absent","half"
"2067","tex",4,82,1,987,27,559," easy"," right",1,0.573,"present","half"
"2068","tex",4,82,2,924,-36,493," easy"," right",1,0.573,"present","half"
"2069","tex",4,82,3,1112,152,246," easy"," right",1,0.573,"present","half"
"2070","tex",4,82,4,1197,237,241," easy"," right",1,0.573,"present","half"
"2071","tex",4,83,1,887,-73,391,"absent"," right",1,0.978,"absent","half"
"2072","tex",4,83,2,614,-346,415,"absent"," right",1,0.978,"absent","half"
"2073","tex",4,83,3,678,-282,782,"absent"," right",1,0.978,"absent","half"
"2074","tex",4,83,4,1131,171,763,"absent"," right",1,0.978,"absent","half"
"2075","tex",4,84,1,978,-18,560," easy"," left",1,0.486,"present","half"
"2076","tex",4,84,2,929,31,420," easy"," left",1,0.486,"present","half"
"2077","tex",4,84,3,667,293,674," easy"," left",1,0.486,"present","half"
"2078","tex",4,85,1,978,-18,567," easy"," left",0,0.426,"present","half"
"2079","tex",4,85,2,838,122,470," easy"," left",0,0.426,"present","half"
"2080","tex",4,85,3,788,172,302," easy"," left",0,0.426,"present","half"
"2081","tex",4,86,1,958,2,580," hard"," left",1,0.529,"present","half"
"2082","tex",4,86,2,1204,-244,518," hard"," left",1,0.529,"present","half"
"2083","tex",4,86,3,1425,-465,417," hard"," left",1,0.529,"present","half"
"2084","tex",4,87,1,1071,111,479,"absent"," right",1,1.894,"absent","half"
"2085","tex",4,87,2,978,18,389,"absent"," right",1,1.894,"absent","half"
"2086","tex",4,87,3,1027,67,391,"absent"," right",1,1.894,"absent","half"
"2087","tex",4,87,4,1345,385,327,"absent"," right",1,1.894,"absent","half"
"2088","tex",4,87,5,1095,135,647,"absent"," right",1,1.894,"absent","half"
"2089","tex",4,87,6,590,-370,746,"absent"," right",1,1.894,"absent","half"
"2090","tex",4,87,7,699,-261,885,"absent"," right",1,1.894,"absent","half"
"2091","tex",4,87,8,738,-222,805,"absent"," right",1,1.894,"absent","half"
"2092","tex",4,87,9,775,-185,720,"absent"," right",1,1.894,"absent","half"
"2093","tex",4,87,10,688,-272,289,"absent"," right",1,1.894,"absent","half"
"2094","tex",4,88,1,1014,54,526," easy"," right",1,0.562,"present","half"
"2095","tex",4,88,2,1022,62,408," easy"," right",1,0.562,"present","half"
"2096","tex",4,88,3,1290,330,575," easy"," right",1,0.562,"present","half"
"2097","tex",4,88,4,1264,304,575," easy"," right",1,0.562,"present","half"
"2098","tex",4,89,1,1026,66,573," hard"," right",1,1.153,"present","half"
"2099","tex",4,89,2,998,38,515," hard"," right",1,1.153,"present","half"
"2100","tex",4,89,3,824,-136,394," hard"," right",1,1.153,"present","half"
"2101","tex",4,89,4,789,-171,389," hard"," right",1,1.153,"present","half"
"2102","tex",4,90,1,964,-4,606," hard"," left",1,1.61,"present","half"
"2103","tex",4,90,2,986,-26,473," hard"," left",1,1.61,"present","half"
"2104","tex",4,90,3,1094,-134,542," hard"," left",1,1.61,"present","half"
"2105","tex",4,90,4,558,402,354," hard"," left",1,1.61,"present","half"
"2106","tex",4,90,5,1234,-274,516," hard"," left",1,1.61,"present","half"
"2107","tex",4,90,6,1358,-398,614," hard"," left",1,1.61,"present","half"
"2108","tex",4,91,1,975,-15,610," easy"," left",1,0.868,"present","half"
"2109","tex",4,91,2,1077,-117,488," easy"," left",1,0.868,"present","half"
"2110","tex",4,91,3,578,382,664," easy"," left",1,0.868,"present","half"
"2111","tex",4,91,4,554,406,701," easy"," left",1,0.868,"present","half"
"2112","tex",4,92,1,970,10,587,"absent"," right",0,2.442,"absent","half"
"2113","tex",4,92,2,949,-11,449,"absent"," right",0,2.442,"absent","half"
"2114","tex",4,92,3,625,-335,393,"absent"," right",0,2.442,"absent","half"
"2115","tex",4,92,4,1169,209,744,"absent"," right",0,2.442,"absent","half"
"2116","tex",4,92,5,895,-65,688,"absent"," right",0,2.442,"absent","half"
"2117","tex",4,92,6,643,-317,821,"absent"," right",0,2.442,"absent","half"
"2118","tex",4,92,7,728,-232,844,"absent"," right",0,2.442,"absent","half"
"2119","tex",4,92,8,1304,344,368,"absent"," right",0,2.442,"absent","half"
"2120","tex",4,92,9,1007,47,431,"absent"," right",0,2.442,"absent","half"
"2121","tex",4,93,1,888,72,574," hard"," left",1,1.18,"present","half"
"2122","tex",4,93,2,1004,-44,555," hard"," left",1,1.18,"present","half"
"2123","tex",4,93,3,1156,-196,647," hard"," left",1,1.18,"present","half"
"2124","tex",4,93,4,1151,-191,597," hard"," left",1,1.18,"present","half"
"2125","tex",4,93,5,1145,-185,867," hard"," left",1,1.18,"present","half"
"2126","tex",4,93,6,1146,-186,895," hard"," left",1,1.18,"present","half"
"2127","tex",4,94,1,1010,-50,542,"absent"," left",1,1.536,"absent","half"
"2128","tex",4,94,2,1306,-346,641,"absent"," left",1,1.536,"absent","half"
"2129","tex",4,94,3,1041,-81,689,"absent"," left",1,1.536,"absent","half"
"2130","tex",4,94,4,652,308,451,"absent"," left",1,1.536,"absent","half"
"2131","tex",4,94,5,952,8,461,"absent"," left",1,1.536,"absent","half"
"2132","tex",4,95,1,966,-6,600," easy"," left",1,0.653,"present","half"
"2133","tex",4,95,2,1041,-81,544," easy"," left",1,0.653,"present","half"
"2134","tex",4,95,3,684,276,542," easy"," left",1,0.653,"present","half"
"2135","tex",4,96,1,948,12,612," hard"," left",1,1.351,"present","half"
"2136","tex",4,96,2,901,59,554," hard"," left",1,1.351,"present","half"
"2137","tex",4,96,3,1156,-196,608," hard"," left",1,1.351,"present","half"
"2138","tex",4,96,4,1386,-426,462," hard"," left",1,1.351,"present","half"
"2139","tex",4,96,5,1408,-448,466," hard"," left",1,1.351,"present","half"
"2140","tex",4,96,6,545,415,335," hard"," left",1,1.351,"present","half"
"2141","tex",5,17,1,969,9,529," hard"," right",1,5.587,"present","half"
"2142","tex",5,17,2,927,-33,465," hard"," right",1,5.587,"present","half"
"2143","tex",5,17,3,1018,58,458," hard"," right",1,5.587,"present","half"
"2144","tex",5,17,4,1207,247,814," hard"," right",1,5.587,"present","half"
"2145","tex",5,17,5,551,-409,910," hard"," right",1,5.587,"present","half"
"2146","tex",5,17,6,812,-148,459," hard"," right",1,5.587,"present","half"
"2147","tex",5,17,7,721,-239,207," hard"," right",1,5.587,"present","half"
"2148","tex",5,17,8,665,-295,426," hard"," right",1,5.587,"present","half"
"2149","tex",5,17,9,567,-393,378," hard"," right",1,5.587,"present","half"
"2150","tex",5,17,10,1353,393,308," hard"," right",1,5.587,"present","half"
"2151","tex",5,17,11,1240,280,592," hard"," right",1,5.587,"present","half"
"2152","tex",5,17,12,893,-67,609," hard"," right",1,5.587,"present","half"
"2153","tex",5,17,13,595,-365,868," hard"," right",1,5.587,"present","half"
"2154","tex",5,17,14,523,-437,551," hard"," right",1,5.587,"present","half"
"2155","tex",5,17,15,644,-316,619," hard"," right",1,5.587,"present","half"
"2156","tex",5,17,16,611,-349,272," hard"," right",1,5.587,"present","half"
"2157","tex",5,17,17,626,-334,479," hard"," right",1,5.587,"present","half"
"2158","tex",5,17,18,635,-325,444," hard"," right",1,5.587,"present","half"
"2159","tex",5,17,19,649,-311,411," hard"," right",1,5.587,"present","half"
"2160","tex",5,17,20,631,-329,425," hard"," right",1,5.587,"present","half"
"2161","tex",5,18,1,974,14,541," hard"," right",1,9.941,"present","half"
